"Project:","Unnamed Project"
"User:","Rockwell Automation"
"Data item:","Record 32"
"Run date:",06/24/2024
"Options:",YDT   ,1

Time,Observation
46.046099283354,7
61.414266165885,7
76.622400325769,7
92.027204514942,7
107.10329599886,7
122.45612646825,7
137.8529500277,7
153.03085950917,7
168.3785718138,7
183.89201605073,7
199.47986885333,7
214.54260954015,7
230.1350813096,7
245.5451449697,7
260.58535663033,7
275.82941937573,7
291.1122925556,7
306.27537388841,7
321.74543423895,7
337.0177465083,7
352.3175507493,7
367.59148938926,7
382.93904707197,7
398.05841150193,7
413.46758225232,7
428.78344167565,7
444.04707026932,7
459.36379428552,7
474.55181662778,7
489.71659823563,7
504.85640376879,7
519.9994670592,7
535.29137509778,7
550.2910952464,7
565.6459781249,7
580.93346322388,7
596.05964596428,7
611.25934680078,7
626.68733720995,7
641.73900188647,7
657.10968365142,7
672.45981002555,7
687.91770066643,7
703.17892944754,7
718.54712988422,7
733.81378979669,7
748.99938156736,7
764.26763050535,7
779.4268682944,7
794.81735911174,7
809.78459169077,7
825.04008740444,7
840.29924725391,7
855.5100860585,7
870.69397986868,7
886.04711226249,7
901.19597084541,7
916.13159675795,7
931.36794988985,7
946.86983532819,7
962.01586675821,7
977.12462527916,7
992.38270809337,7
1007.6206189689,7
1022.7249360706,7
1037.7712272301,7
1053.2278796754,7
1068.38018571,7
1083.6743530865,7
1098.9724597888,7
1114.2180587098,7
1129.6070557523,7
1144.9494398602,7
1160.275345885,7
1175.4176306715,7
1190.8384025546,7
1206.1307807924,7
1221.4375011971,7
1236.4706822605,7
1251.848986341,7
1267.1588354833,7
1282.4205744899,7
1297.5997913673,7
1312.6544918888,7
1328.0089267776,7
1343.2502476218,7
1358.3730228649,7
1373.6605253778,7
1388.9060605013,7
1404.3477640903,7
1419.5031333911,7
1434.5176172451,7
1449.7943327937,7
1464.9209799767,7
1480.1450124622,7
1495.4220135683,7
1510.6550558001,7
1526.0149950308,7
1541.3293867948,7
1556.615175644,7
1571.8880761626,7
1587.3033806088,7
1602.4074186869,7
1617.7494145544,7
1633.0924081937,7
1648.3191781482,7
1663.6375976988,7
1678.8300977738,7
1694.1218326657,7
1709.3126269316,7
1724.4121578029,7
1739.3794892218,7
1754.802393071,7
1770.1547257001,7
1785.4744420751,7
1800.6613615008,7
1816.1631075759,7
1831.4205239604,7
1846.8017118803,7
1862.1134229706,7
1877.2240630167,7
1892.3674252209,7
1907.755786773,7
-1,-1
