"Project:","Unnamed Project"
"User:","Rockwell Automation"
"Data item:","Record 31"
"Run date:",06/24/2024
"Options:",YDT   ,1

Time,Observation
46.046099283354,1
61.414266165885,2
76.622400325769,3
92.027204514942,4
107.10329599886,5
122.45612646825,6
137.8529500277,7
153.03085950917,8
168.3785718138,9
183.89201605073,10
199.47986885333,11
214.54260954015,12
230.1350813096,13
245.5451449697,14
260.58535663033,15
275.82941937573,16
291.1122925556,17
306.27537388841,18
321.74543423895,19
337.0177465083,20
352.3175507493,21
367.59148938926,22
382.93904707197,23
398.05841150193,24
413.46758225232,25
428.78344167565,26
444.04707026932,27
459.36379428552,28
474.55181662778,29
489.71659823563,30
504.85640376879,31
519.9994670592,32
535.29137509778,33
550.2910952464,34
565.6459781249,35
580.93346322388,36
596.05964596428,37
611.25934680078,38
626.68733720995,39
641.73900188647,40
657.10968365142,41
672.45981002555,42
687.91770066643,43
703.17892944754,44
718.54712988422,45
733.81378979669,46
748.99938156736,47
764.26763050535,48
779.4268682944,49
794.81735911174,50
809.78459169077,51
825.04008740444,52
840.29924725391,53
855.5100860585,54
870.69397986868,55
886.04711226249,56
901.19597084541,57
916.13159675795,58
931.36794988985,59
946.86983532819,60
962.01586675821,61
977.12462527916,62
992.38270809337,63
1007.6206189689,64
1022.7249360706,65
1037.7712272301,66
1053.2278796754,67
1068.38018571,68
1083.6743530865,69
1098.9724597888,70
1114.2180587098,71
1129.6070557523,72
1144.9494398602,73
1160.275345885,74
1175.4176306715,75
1190.8384025546,76
1206.1307807924,77
1221.4375011971,78
1236.4706822605,79
1251.848986341,80
1267.1588354833,81
1282.4205744899,82
1297.5997913673,83
1312.6544918888,84
1328.0089267776,85
1343.2502476218,86
1358.3730228649,87
1373.6605253778,88
1388.9060605013,89
1404.3477640903,90
1419.5031333911,91
1434.5176172451,92
1449.7943327937,93
1464.9209799767,94
1480.1450124622,95
1495.4220135683,96
1510.6550558001,97
1526.0149950308,98
1541.3293867948,99
1556.615175644,100
1571.8880761626,101
1587.3033806088,102
1602.4074186869,103
1617.7494145544,104
1633.0924081937,105
1648.3191781482,106
1663.6375976988,107
1678.8300977738,108
1694.1218326657,109
1709.3126269316,110
1724.4121578029,111
1739.3794892218,112
1754.802393071,113
1770.1547257001,114
1785.4744420751,115
1800.6613615008,116
1816.1631075759,117
1831.4205239604,118
1846.8017118803,119
1862.1134229706,120
1877.2240630167,121
1892.3674252209,122
1907.755786773,123
-1,-1
