"Project:","Unnamed Project"
"User:","Rockwell Automation"
"Data item:","Record 37"
"Run date:",06/24/2024
"Options:",YDT   ,1

Time,Observation
55.67264800498,1
71.238825565541,2
86.224434385298,3
101.64756144748,4
116.8134114089,5
132.27298424867,6
147.74164673503,7
162.57917325563,8
178.17001473985,9
193.64538067024,10
209.14569221698,11
224.33347047392,12
239.92306572575,13
254.9084769913,14
270.14777160044,15
285.67601724752,16
300.84432678262,17
316.04154610373,18
331.38493768773,19
346.80524278054,20
362.06123875404,21
377.18130641063,22
392.79905713249,23
407.74024821851,24
423.16610236844,25
438.39099443919,26
453.83195949708,27
469.09231171817,28
484.23923988294,29
499.47699525995,30
514.42689506179,31
529.83610260432,32
544.99066721624,33
559.98967296314,34
575.28492764326,35
590.68550785746,36
605.79471054225,37
620.71530002877,38
636.24905449437,39
651.51150203832,40
666.66699704358,41
682.3387028645,42
697.49179132303,43
713.11467783671,44
728.23266733548,45
743.4472649717,46
758.79462703996,47
774.17501619863,48
789.16511532869,49
804.47529020686,50
819.20065284398,51
834.70886611656,52
850.12927857457,53
865.27022331903,54
880.46881566263,55
895.60909372756,56
910.85400066577,57
925.92487348248,58
941.15534586584,59
956.55434234491,60
971.69154606447,61
986.66755928549,62
1002.0070659092,63
1017.3622143917,64
1032.6144259391,65
1047.4072051484,66
1062.9450121303,67
1078.1044068244,68
1093.3277328397,69
1108.6503936897,70
1123.9262116053,71
1139.1790907213,72
1154.7700564053,73
1169.8931413142,74
1185.0295977272,75
1200.4175824089,76
1216.0231705861,77
1231.2253445288,78
1246.2451615854,79
1261.6925588837,80
1276.9584124818,81
1292.0700394448,82
1307.1922902011,83
1322.5186353315,84
1337.7870783419,85
1353.0715415907,86
1368.0149397231,87
1383.379842404,88
1398.5813107374,89
1414.0910000193,90
1429.0860280308,91
1444.1061894633,92
1459.4748617798,93
1474.8685506496,94
1489.9301987107,95
1505.1013510137,96
1520.2871314397,97
1535.75161512,98
1551.0085165765,99
1566.347471648,100
1581.4304535886,101
1597.0424502507,102
1612.2976725137,103
1627.6647719756,104
1642.8543740276,105
1658.0043392184,106
1673.2618790064,107
1688.5016689486,108
1703.8115894138,109
1718.9064599806,110
1734.071128996,111
1749.0966923177,112
1764.4319511433,113
1779.754345966,114
1795.0548249603,115
1810.471586159,116
1825.9796011343,117
1841.0953302329,118
1856.410335357,119
1871.7538520952,120
1886.8958041762,121
1901.8661828069,122
1917.3996163474,123
-1,-1
