"Project:","Unnamed Project"
"User:","Rockwell Automation"
"Data item:","Record 1"
"Run date:",06/24/2024
"Options:",YDT   ,1

Time,Observation
3.9738836463555,0
7.8504475769218,3.9738836463555
11.885549495646,7.8504475769218
15.762333252566,11.885549495646
32.948758203081,28.772984993823
49.363904763729,45.247529785007
53.257978094388,49.363904763729
61.562316161533,57.594798432388
66.553156411543,62.368380983334
72.70762017344,68.746827576792
78.728937030901,74.521542410435
86.300201223662,82.344001622715
90.340187080186,86.300201223662
94.424855138992,90.340187080186
100.12232650026,96.0815009493
104.52659644036,100.12232650026
108.3760889591,104.52659644036
118.06963430843,114.11697969513
122.06422085358,118.06963430843
126.12968982637,122.06422085358
130.12359223471,126.12968982637
146.53880335714,142.59751072127
150.97314892241,147.1126507064
154.95946768961,150.97314892241
163.33678281253,159.2703393394
180.25367148056,176.22409652662
195.46573113971,191.25174588058
200.96136023542,196.92841158327
204.68313936544,200.96136023542
208.62690136479,204.68313936544
220.61765277619,216.5388706897
224.63266643695,220.61765277619
228.75117522683,224.63266643695
232.78963621578,228.75117522683
240.96466797751,236.97511342748
244.9872708461,240.96466797751
266.26515472692,262.19789522872
270.14589888883,266.26515472692
276.3360118341,272.31374223263
285.15046756668,281.06887070635
292.3992667486,288.46843999899
309.69003441333,305.69027230852
325.02371627772,321.19835518948
329.19142378166,325.02371627772
333.31312528754,329.19142378166
337.36540690104,333.31312528754
359.55246770523,355.54881591841
363.35844379125,359.55246770523
367.27726922412,363.35844379125
371.38475902232,367.27726922412
387.57372305396,383.59010135976
408.07827228295,404.03565050938
412.07086805102,408.07827228295
416.20949193703,412.07086805102
428.56007755403,424.59765302753
432.68447786484,428.56007755403
439.38340013611,435.35749803967
443.17097064809,439.38340013611
447.19673051522,443.17097064809
476.97966001549,473.09847237731
481.71328367386,477.70748635954
485.66823291982,481.71328367386
492.34430948626,488.368130744
496.12056621397,492.34430948626
527.78158588758,524.04591323891
573.78252282003,569.69987186966
577.80943431633,573.78252282003
581.68177615953,577.80943431633
585.66546739303,581.68177615953
589.64553862728,585.66546739303
593.7478637599,589.64553862728
597.69996733328,593.7478637599
601.88992721413,597.69996733328
606.03443380425,601.88992721413
609.94861994395,606.03443380425
622.60994869292,618.9381954925
648.09276702956,644.15841045337
652.11017068034,648.09276702956
656.27516490553,652.11017068034
660.39311829398,656.27516490553
666.58483945197,662.45494235619
670.44064940424,666.58483945197
680.13771075264,676.18917306154
685.25945947287,680.97722682266
689.35267135168,685.25945947287
693.48822756531,689.35267135168
697.35667665357,693.48822756531
703.53520096006,699.70859332332
715.20965633979,711.29001132023
724.13307102843,720.00617733142
728.35268849984,724.13307102843
736.25817230098,732.03336319796
740.29940100903,736.25817230098
744.4156605752,740.29940100903
749.20122312978,745.08121878315
770.79556408116,766.90672351117
774.75401881418,770.79556408116
778.65857816331,774.75401881418
791.79835706562,787.60081520883
795.72984251564,791.84722861046
801.64879840093,797.55621036099
834.43877039596,830.30522192944
839.13792773042,835.25839598814
843.83037000097,839.98100307513
857.38034008251,853.27411779047
861.24378078064,857.38034008251
872.61147955391,868.37233068822
899.81340619797,895.77476082172
907.7732875199,903.56568705415
911.66315814282,907.7732875199
915.70530865253,911.66315814282
919.51714221231,915.70530865253
923.38091312768,919.51714221231
927.48190393873,923.38091312768
932.65173587977,928.74190666158
936.76516924641,932.65173587977
940.8208209631,936.76516924641
944.67391570028,940.8208209631
948.83991272711,944.77121785262
973.10688828732,969.27578760667
977.47359603008,973.10688828732
981.2816821323,977.47359603008
986.81668037436,982.83020844743
990.7828573649,986.81668037436
994.73950613463,990.7828573649
998.97336187373,994.73950613463
1003.2421140377,998.97336187373
1011.8505187824,1007.7426635388
1015.7260730958,1011.8505187824
1020.7333925547,1016.4430994594
1038.8208351395,1034.8345116511
1047.1942226821,1043.1499849052
1056.6099454168,1052.6166076483
1060.6777643157,1056.6099454168
1064.4101634031,1060.6777643157
1068.3082211529,1064.4101634031
1072.4584999246,1068.3082211529
1093.5007999878,1089.627593542
1097.9546767125,1093.9079808061
1102.0301019392,1097.9546767125
1105.8579851319,1102.0301019392
1109.7973968629,1105.8579851319
1113.8600444334,1109.7973968629
1118.0379455726,1113.8600444334
1121.975450249,1118.0379455726
1126.1455645362,1121.9773586637
1145.4757910917,1141.4933594241
1153.2730636154,1149.2909125382
1158.5902914428,1154.7053564108
1170.3274561337,1166.3900705694
1178.1541090342,1173.9442581453
1188.8629614064,1184.8654839804
1192.8095827092,1188.8629614064
1196.8942783866,1192.8095827092
1201.0029216723,1196.8942783866
1205.0601784241,1201.0029216723
1218.3211368608,1214.3882627299
1222.4253952174,1218.3211368608
1226.1316831008,1222.4253952174
1229.9427463829,1226.1316831008
1239.5086986736,1235.4092456796
1243.5681916367,1239.5086986736
1254.3594533945,1250.4665914691
1258.2617229936,1254.3594533945
1262.2359322157,1258.2617229936
1266.2667866926,1262.2359322157
1270.4033394618,1266.2667866926
1282.4391883008,1278.2884272997
1288.8305063458,1284.7136629015
1293.6516631129,1289.6500798995
1298.5089443828,1294.6165380312
1329.9229434282,1326.2008392077
1333.8550015009,1329.9229434282
1359.4472537198,1355.6309492073
1363.6196416094,1359.4472537198
1367.4788166456,1363.6196416094
1375.0526584057,1371.2392390416
1382.8434736987,1378.9772256899
1388.5173804813,1384.6148284461
1392.4873743497,1388.5173804813
1396.3369352906,1392.4873743497
1400.4500291137,1396.3369352906
1415.0585472502,1411.0027159755
1423.529987263,1419.5670883308
1451.471789003,1447.5678552587
1456.8804763971,1452.9940287678
1495.6633559664,1491.6496468899
1506.7142325892,1502.66501811
1510.546644694,1506.7142325892
1514.4112982634,1510.546644694
1524.3633326052,1520.3879775501
