"Project:","Unnamed Project"
"User:","Rockwell Automation"
"Data item:","Record 24"
"Run date:",06/24/2024
"Options:",YDT   ,1

Time,Observation
34.738189353562,19.495654649927
50.049063581847,34.738189353562
65.364721761295,50.049063581847
80.560853846597,65.364721761295
95.776976284439,80.560853846597
111.15943391507,95.776976284439
126.47208620071,111.15943391507
141.81163096219,126.47208620071
157.1162703019,141.81163096219
172.49433907943,157.1162703019
188.0077298433,172.49433907943
203.28220419507,188.0077298433
218.72684889373,203.28220419507
233.99905840004,218.72684889373
249.21953660059,233.99905840004
264.40952274741,249.21953660059
279.62606995087,264.40952274741
295.0164304607,279.62606995087
310.38855540556,295.0164304607
325.65389351986,310.38855540556
341.04836652088,325.65389351986
356.31005540443,341.04836652088
371.55487110712,356.31005540443
386.77472248565,371.55487110712
402.05011019508,386.77472248565
417.41219838998,402.05011019508
432.74287688101,417.41219838998
448.02077814271,432.74287688101
463.18490670609,448.02077814271
478.30901811351,463.18490670609
493.56112546743,478.30901811351
508.67110414416,493.56112546743
523.87612448334,508.67110414416
538.89590125329,523.87612448334
554.17728306529,538.89590125329
569.50909781076,554.17728306529
584.72370515424,569.50909781076
599.8689980514,584.72370515424
615.14808424845,599.8689980514
630.37796409672,615.14808424845
645.73215612502,630.37796409672
661.1635501349,645.73215612502
676.51167717977,661.1635501349
691.85381582593,676.51167717977
707.17916025477,691.85381582593
722.39543070065,707.17916025477
737.48804932671,722.39543070065
752.90653361699,737.48804932671
768.09314067843,752.90653361699
783.23942351537,768.09314067843
798.53554216958,783.23942351537
813.74055580226,798.53554216958
828.91926858082,813.74055580226
844.17202747573,828.91926858082
859.45347842708,844.17202747573
874.71415873455,859.45347842708
889.79628834005,874.71415873455
904.9171769488,889.79628834005
920.11029880475,904.9171769488
935.35497712008,920.11029880475
950.57293788374,935.35497712008
965.76081898744,950.57293788374
981.04638877412,965.76081898744
996.33411654748,981.04638877412
1011.3572250536,996.33411654748
1026.5360013999,1011.3572250536
1041.745808428,1026.5360013999
1056.9753939389,1041.745808428
1072.2360698081,1056.9753939389
1087.5367722871,1072.2360698081
1102.8804134893,1087.5367722871
1118.2179812059,1102.8804134893
1133.5238094329,1118.2179812059
1148.7504764102,1133.5238094329
1164.1083691729,1148.7504764102
1179.404966416,1164.1083691729
1194.7370098317,1179.404966416
1210.0662386046,1194.7370098317
1225.2153405417,1210.0662386046
1240.4345140891,1225.2153405417
1255.7541982108,1240.4345140891
1271.0228440116,1255.7541982108
1286.1956264355,1271.0228440116
1301.2684010188,1286.1956264355
1316.5233057717,1301.2684010188
1331.9067589134,1316.5233057717
1347.0370233644,1331.9067589134
1362.2407551542,1347.0370233644
1377.4988091809,1362.2407551542
1392.9182600821,1377.4988091809
1408.1337855821,1392.9182600821
1423.2685852171,1408.1337855821
1438.4007190604,1423.2685852171
1453.5640423554,1438.4007190604
1468.7237635384,1453.5640423554
1484.0642908088,1468.7237635384
1499.3377083434,1484.0642908088
1514.589057335,1499.3377083434
1530.0530266237,1514.589057335
1545.2680485302,1530.0530266237
1560.467048904,1545.2680485302
1575.8884856182,1560.467048904
1591.1072154492,1575.8884856182
1606.414772922,1591.1072154492
1621.7734168186,1606.414772922
1636.9464069084,1621.7734168186
1652.2194968779,1636.9464069084
1667.4561192123,1652.2194968779
1682.7098164064,1667.4561192123
1697.8830933952,1682.7098164064
1713.0818825638,1697.8830933952
1728.2472098632,1713.0818825638
1743.4089534827,1728.2472098632
1758.7684933817,1743.4089534827
1774.1580431659,1758.7684933817
1789.3172624029,1774.1580431659
1804.7287063039,1789.3172624029
1820.0744218184,1804.7287063039
1835.2787263317,1820.0744218184
1850.7122023036,1835.2787263317
1865.9212878065,1850.7122023036
1881.0473699856,1865.9212878065
1896.4061331198,1881.0473699856
1911.7920938759,1896.4061331198
-1,-1
