"Project:","Unnamed Project"
"User:","Rockwell Automation"
"Data item:","Record 30"
"Run date:",06/24/2024
"Options:",YDT   ,1

Time,Observation
46.046099283354,43.985991953838
61.414266165885,59.319725049249
76.622400325769,74.566607847043
92.027204514942,89.785162492702
107.10329599886,104.9713730039
122.45612646825,120.35104610285
137.8529500277,135.66294942624
153.03085950917,150.91318271023
168.3785718138,166.25317368347
183.89201605073,181.74045013571
199.47986885333,197.35132366299
214.54260954015,212.44323066657
230.1350813096,227.95412398342
245.5451449697,243.35228404473
260.58535663033,258.37347429732
275.82941937573,273.60097013335
291.1122925556,288.92243803383
306.27537388841,304.10719057164
321.74543423895,319.61271173542
337.0177465083,334.88958850998
352.3175507493,350.17874912948
367.59148938926,365.4165921091
382.93904707197,380.79281708485
398.05841150193,395.97733849328
413.46758225232,411.26982159986
428.78344167565,426.61275704277
444.04707026932,441.87739266673
459.36379428552,457.25200505443
474.55181662778,472.31250868066
489.71659823563,487.54188972163
504.85640376879,502.68967144233
519.9994670592,517.85316265767
535.29137509778,533.09078947549
550.2910952464,548.09389130483
565.6459781249,563.48289024091
580.93346322388,578.70023964652
596.05964596428,593.86691956251
611.25934680078,609.08756473913
626.68733720995,624.49720410292
641.73900188647,639.59942165963
657.10968365142,654.93389098951
672.45981002555,670.34863289195
687.91770066643,685.77279333269
703.17892944754,701.12741448516
718.54712988422,716.40360888787
733.81378979669,731.67443863079
748.99938156736,746.78440312086
764.26763050535,762.14079268477
779.4268682944,777.23499705646
794.81735911174,792.51539605979
809.78459169077,807.71956107857
825.04008740444,822.95139758444
840.29924725391,838.09408745234
855.5100860585,853.38669750552
870.69397986868,868.59945291075
886.04711226249,883.92244685845
901.19597084541,898.92662514616
916.13159675795,914.04003445742
931.36794988985,929.2859850132
946.86983532819,944.65923128796
962.01586675821,959.80102423317
977.12462527916,974.98457264981
992.38270809337,990.21088842106
1007.6206189689,1005.447512697
1022.7249360706,1020.5270107066
1037.7712272301,1035.635364695
1053.2278796754,1051.0266849755
1068.38018571,1066.207528463
1083.6743530865,1081.4843804091
1098.9724597888,1096.7818800409
1114.2180587098,1112.0695400205
1129.6070557523,1127.4585536762
1144.9494398602,1142.7375142662
1160.275345885,1158.0668475994
1175.4176306715,1173.3490336993
1190.8384025546,1188.6396534628
1206.1307807924,1203.9206277227
1221.4375011971,1219.3129645344
1236.4706822605,1234.3050441686
1251.848986341,1249.7146729183
1267.1588354833,1265.0292173873
1282.4205744899,1280.2519398194
1297.5997913673,1295.4511462026
1312.6544918888,1310.5071532401
1328.0089267776,1325.7889425351
1343.2502476218,1341.1000575743
1358.3730228649,1356.1914931483
1373.6605253778,1371.5305699149
1388.9060605013,1386.6825704716
1404.3477640903,1402.1361368055
1419.5031333911,1417.4000429773
1434.5176172451,1432.3870320339
1449.7943327937,1447.6082878107
1464.9209799767,1462.770377179
1480.1450124622,1477.9517231784
1495.4220135683,1493.1853370551
1510.6550558001,1508.460032926
1526.0149950308,1523.8601498139
1541.3293867948,1539.3040236801
1556.615175644,1554.4357811158
1571.8880761626,1569.7322322731
1587.3033806088,1585.0915933656
1602.4074186869,1600.2727731649
1617.7494145544,1615.5951681427
1633.0924081937,1630.9967236188
1648.3191781482,1646.1676968639
1663.6375976988,1661.4678191898
1678.8300977738,1676.6123956951
1694.1218326657,1691.948407997
1709.3126269316,1707.0953861172
1724.4121578029,1722.2595945804
1739.3794892218,1737.3112624443
1754.802393071,1752.5913724281
1770.1547257001,1767.9779532131
1785.4744420751,1783.3102668365
1800.6613615008,1798.5460637478
1816.1631075759,1813.945953204
1831.4205239604,1829.3128930739
1846.8017118803,1844.5596885274
1862.1134229706,1859.9527137106
1877.2240630167,1875.0912585754
1892.3674252209,1890.2393896636
1907.755786773,1905.6132918648
-1,-1
