"Project:","Unnamed Project"
"User:","Rockwell Automation"
"Data item:","Record 20"
"Run date:",06/24/2024
"Options:",YDT   ,1

Time,Observation
14.842852952764,2
20.872103646865,2
26.360094087179,2
32.309905375423,2
43.955097841022,2
60.544363048505,2
66.471597809978,2
72.571603891981,2
78.422853243095,2
84.301871543298,2
90.13389501082,2
97.560996221197,2
103.48544021404,2
108.97453876784,2
115.16265709564,2
121.08281602321,2
126.78568866364,2
132.62514697529,2
138.43291930207,2
144.2017598622,2
150.05171859286,2
157.5257711322,2
163.30772600331,2
169.23483337137,2
174.99504648703,2
191.10005582031,2
206.35922482593,2
212.13921004026,2
218.13848981386,2
223.86910474457,2
231.40910803591,2
236.88090946901,2
242.76561929724,2
248.76934434076,2
254.81193977221,2
260.7359337396,2
277.39504632618,2
283.30070303851,2
289.00573618851,2
296.23769197757,2
303.23025102007,2
320.75193381619,2
336.12966494525,2
341.87110526651,2
347.39680867195,2
353.39369452479,2
370.60004515922,2
376.55883818346,2
382.16409729139,2
387.92466489082,2
398.46585400753,2
418.9204591388,2
424.59925609293,2
430.51137894888,2
439.76811531084,2
445.50817351379,2
451.22581036732,2
456.78898973834,2
462.29874394237,2
487.77240036958,2
493.57047084941,2
499.64532580121,2
505.43868408454,2
511.38574609063,2
538.64627222735,2
584.92314027156,2
590.80981297848,2
596.75048303482,2
602.61310346851,2
608.64003213775,2
614.43526271141,2
620.48298073382,2
626.15753409767,2
631.78293640946,2
637.80004990302,2
643.71502334606,2
658.7634252469,2
664.97248792855,2
670.73983898735,2
676.2725742439,2
682.17821165394,2
687.94594834031,2
694.16612174941,2
699.97752819009,2
705.90727306899,2
711.79369604843,2
717.52516610764,2
723.60891389473,2
729.71188984144,2
735.56524700118,2
741.38013970281,2
747.18173071138,2
753.11930500105,2
758.6707934345,2
764.37441906896,2
781.49090419534,2
787.54409111346,2
793.45779668097,2
802.50876734823,2
808.52037757214,2
814.40188051111,2
845.42340222668,2
851.19987496556,2
857.03558573312,2
868.29323285543,2
874.16683489118,2
883.51634954599,2
910.81451639519,2
918.57276043751,2
924.21742124958,2
930.47292756496,2
936.06975870973,2
942.08112870596,2
947.95796689824,2
953.77511354561,2
959.6515227192,2
965.53148274029,2
971.45782759663,2
977.34014346146,2
983.8623657105,2
989.73719064036,2
995.72858205485,2
1001.75143489,2
1007.5833956748,2
1013.2671092289,2
1019.1434533174,2
1024.7192626342,2
1030.5323360445,2
1036.2641489673,2
1042.2719285169,2
1049.6905767376,2
1058.1983026582,2
1067.5625659111,2
1073.2168369396,2
1079.0407006167,2
1084.6810352994,2
1090.476608511,2
1104.6620007584,2
1110.6181840111,2
1116.3307943398,2
1121.8934963586,2
1127.9694204892,2
1133.6667509814,2
1139.2379817038,2
1145.3527571486,2
1150.902258177,2
1156.8711581692,2
1164.2590950581,2
1169.880392518,2
1181.1835848888,2
1188.8996331201,2
1199.5943966238,2
1205.5703666037,2
1211.2822858158,2
1217.4587863715,2
1223.1897173039,2
1229.1848182012,2
1235.2239315228,2
1240.9292993862,2
1246.4684508814,2
1252.6125176587,2
1258.7031961497,2
1265.3003094562,2
1271.0795118006,2
1277.0639915972,2
1282.9192188788,2
1288.7053061605,2
1294.3762874597,2
1300.376825391,2
1306.2919581115,2
1311.8723405039,2
1341.038405463,2
1346.683978558,2
1370.3199618408,2
1376.2763394737,2
1381.8061609822,2
1388.0434984568,2
1393.8313299194,2
1399.7014812354,2
1405.6884786275,2
1411.2658702286,2
1417.2305182541,2
1425.8154970309,2
1434.5206575709,2
1462.2691165483,2
1468.0925028739,2
1506.5866496112,2
1517.3830720892,2
1523.4066681914,2
1529.336283055,2
1535.4428507227,2
1547.1258342778,2
1553.0405546039,2
1558.884430594,2
1592.6335834152,2
1598.5332028428,2
1604.4598828824,2
1610.4552752665,2
1616.2692327505,2
1622.0231723489,2
1639.0494812117,2
1651.2907293552,2
1658.0835121802,2
1680.1739687951,2
1686.1623723593,2
1691.9970028008,2
1697.987424695,2
1703.90905412,2
1709.714694884,2
1715.3909577316,2
1721.2798457956,2
1727.060168084,2
1733.0015559274,2
1739.016743889,2
1744.7602098922,2
1750.4396278004,2
1756.4749557616,2
1762.266993017,2
1767.8153293465,2
1773.8731655389,2
1779.5341192694,2
1785.25633705,2
1791.0890519309,2
1797.054554119,2
1802.9965308968,2
1808.970338993,2
1815.0679423892,2
1820.6402668862,2
1826.6939734136,2
1832.5440744856,2
1846.2165583572,2
1854.8908013989,2
1860.4720332206,2
1866.5570038435,2
1871.9786482512,2
1877.9615000715,2
1885.6509089621,2
1891.3262075868,2
1897.1060403705,2
1902.6087479378,2
1908.7215209422,2
1914.5155863551,2
-1,-1
