"Project:","Unnamed Project"
"User:","Rockwell Automation"
"Data item:","Record 21"
"Run date:",06/24/2024
"Options:",YDT   ,1

Time,Observation
19.495654649927,14.842852952764
25.477402917255,20.872103646865
30.90758086138,26.360094087179
37.070582419081,32.309905375423
48.549436220176,43.955097841022
65.117481299548,60.544363048505
71.104763614118,66.471597809978
77.191697308887,72.571603891981
82.986290103298,78.422853243095
88.746455790158,84.301871543298
94.676746644135,90.13389501082
102.23311532124,97.560996221197
108.1095442147,103.48544021404
113.58928888256,108.97453876784
119.75478299927,115.16265709564
125.81623068841,121.08281602321
131.47813504237,126.78568866364
137.31265444941,132.62514697529
142.97210945182,138.43291930207
148.7969552023,144.2017598622
154.60330638789,150.05171859286
162.11520780826,157.5257711322
167.87326767643,163.30772600331
173.89446401342,169.23483337137
179.58058439348,174.99504648703
195.63181949729,191.10005582031
210.95092630795,206.35922482593
216.79710277208,212.13921004026
222.67766551295,218.13848981386
228.38508572771,223.86910474457
235.93822522862,231.40910803591
241.41046744005,236.88090946901
247.50120299805,242.76561929724
253.31822503134,248.76934434076
259.47525522673,254.81193977221
265.31284104743,260.7359337396
282.00992436037,277.39504632618
287.81487795042,283.30070303851
293.61805074734,289.00573618851
300.82059347532,296.23769197757
307.82600961924,303.23025102007
325.4188780375,320.75193381619
340.78029728564,336.12966494525
346.44134548517,341.87110526651
352.03054273588,347.39680867195
358.00097159918,353.39369452479
375.2671311836,370.60004515922
381.13537684333,376.55883818346
386.6754138502,382.16409729139
392.50819868599,387.92466489082
403.04272764854,398.46585400753
423.47929768199,418.9204591388
429.29995274231,424.59925609293
435.037737529,430.51137894888
444.326842057,439.76811531084
450.13295622699,445.50817351379
455.84775671653,451.22581036732
461.29185627632,456.78898973834
466.82482922626,462.29874394237
492.38635891356,487.77240036958
498.20827919689,493.57047084941
504.21926823721,499.64532580121
510.00504769271,505.43868408454
516.03727278435,511.38574609063
543.13708342987,538.64627222735
589.48105450177,584.92314027156
595.33421647119,590.80981297848
601.336221192,596.75048303482
607.16111252001,602.61310346851
613.27613427627,608.64003213775
619.0180815735,614.43526271141
625.04888783447,620.48298073382
630.77395142159,626.15753409767
636.39548992813,631.78293640946
642.40319387286,637.80004990302
648.33484096534,643.71502334606
663.32778964267,658.7634252469
669.60972584154,664.97248792855
675.28303520086,670.73983898735
680.79976980236,676.2725742439
686.86566658011,682.17821165394
692.54492883788,687.94594834031
698.71573484253,694.16612174941
704.62081624065,699.97752819009
710.47431670641,705.90727306899
716.32479620258,711.79369604843
721.96539447136,717.52516610764
728.19045275371,723.60891389473
734.27815888048,729.71188984144
740.16888000206,735.56524700118
745.9010947654,741.38013970281
751.80148446364,747.18173071138
757.80792219624,753.11930500105
763.3038732635,758.6707934345
769.00371868847,764.37441906896
786.19469809802,781.49090419534
792.20920441863,787.54409111346
798.04775968174,793.45779668097
807.07731416038,802.50876734823
813.07587668265,808.52037757214
818.97798644223,814.40188051111
849.98441180392,845.42340222668
855.76800648463,851.19987496556
861.68017561795,857.03558573312
872.92572849442,868.29323285543
878.77548100472,874.16683489118
888.22557449673,883.51634954599
915.36393001619,910.81451639519
923.19846036531,918.57276043751
928.73243051467,924.21742124958
935.15224672392,930.47292756496
940.54350067033,936.06975870973
946.77922352173,942.08112870596
952.56289105488,947.95796689824
958.38497590939,953.77511354561
964.26287920692,959.6515227192
970.10179770585,965.53148274029
976.22289474285,971.45782759663
981.91484399469,977.34014346146
988.40491947931,983.8623657105
994.3716131425,989.73719064036
1000.280569444,995.72858205485
1006.3386658031,1001.75143489
1012.1198029939,1007.5833956748
1017.8720031423,1013.2671092289
