"Project:","Unnamed Project"
"User:","Rockwell Automation"
"Data item:","Record 34"
"Run date:",06/24/2024
"Options:",YDT   ,1

Time,Observation
52.135586682487,1
67.631297629731,2
82.683330231094,3
98.069626024887,4
113.12614434881,5
128.66589006184,6
144.09568974625,7
159.07198603358,8
174.57255906061,9
189.98292613431,10
205.53087318877,11
220.71916693271,12
236.33661526036,13
251.47654780721,14
266.63709725701,15
282.07046912084,16
297.3071080811,17
312.4743455895,18
327.78690346715,19
343.23449039996,20
358.44581884399,21
373.60593393284,22
389.09136101722,23
404.19002643525,24
419.59214016327,25
434.80616006482,26
450.25067923121,27
465.55157746242,28
480.56868872236,29
495.92037854123,30
510.87102183449,31
526.21087168373,32
541.43167949634,33
556.38484394329,34
571.67350309616,35
587.11342791684,36
602.16349892428,37
617.21463591684,38
632.69375641658,39
647.80765647332,40
663.07468242232,41
678.67877958407,42
693.90401875049,43
709.45350074673,44
724.62619888094,45
739.86347325996,46
755.05021889219,47
770.55882600868,48
785.68069293463,49
800.79148738894,50
815.69324790211,51
831.14745379861,52
846.44261076671,53
861.67936648924,54
876.7841276113,55
891.93216499233,56
907.19564522321,57
922.25473899441,58
937.53804732902,59
953.01063050429,60
968.03951033837,61
983.20907726816,62
998.41970283466,63
1013.7698875486,64
1029.0111911755,65
1043.7702021,66
1059.2578940102,67
1074.4543818287,68
1089.7969296209,69
1105.1214525188,70
1120.3442421913,71
1135.5511322803,72
1151.1266149057,73
1166.3167292672,74
1181.4753664582,75
1196.8299438814,76
1212.4252588692,77
1227.5805416344,78
1242.6081496874,79
1258.157091354,80
1273.3601027254,81
1288.5517035289,82
1303.553689803,83
1318.8827178248,84
1334.2068579563,85
1349.368288412,86
1364.353186198,87
1379.7552763342,88
1394.9684193849,89
1410.4230983195,90
1425.5497511483,91
1440.525258563,92
1455.9300610217,93
1471.1893190049,94
1486.2454519717,95
1501.4758198164,96
1516.6446218612,97
1532.1543205297,98
1547.3973775767,99
1562.6932334802,100
1577.8463616201,101
1593.4175227708,102
1608.6476155589,103
1623.9514987502,104
1639.2960255533,105
1654.4057247252,106
1669.6339090507,107
1684.8703082188,108
1700.2330072532,109
1715.3416918176,110
1730.4123180473,111
1745.5220056845,112
1760.8966353813,113
1776.1967931736,114
1791.5423341511,115
1806.8642824339,116
1822.3674918697,117
1837.5191710284,118
1852.8264981622,119
1868.1413536711,120
1883.3486844328,121
1898.364658318,122
1913.805572808,123
-1,-1
