"Project:","Unnamed Project"
"User:","Rockwell Automation"
"Data item:","Record 29"
"Run date:",06/24/2024
"Options:",YDT   ,1

Time,Observation
43.985991953838,6
59.319725049249,6
74.566607847043,6
89.785162492702,6
104.9713730039,6
120.35104610285,6
135.66294942624,6
150.91318271023,6
166.25317368347,6
181.74045013571,6
197.35132366299,6
212.44323066657,6
227.95412398342,6
243.35228404473,6
258.37347429732,6
273.60097013335,6
288.92243803383,6
304.10719057164,6
319.61271173542,6
334.88958850998,6
350.17874912948,6
365.4165921091,6
380.79281708485,6
395.97733849328,6
411.26982159986,6
426.61275704277,6
441.87739266673,6
457.25200505443,6
472.31250868066,6
487.54188972163,6
502.68967144233,6
517.85316265767,6
533.09078947549,6
548.09389130483,6
563.48289024091,6
578.70023964652,6
593.86691956251,6
609.08756473913,6
624.49720410292,6
639.59942165963,6
654.93389098951,6
670.34863289195,6
685.77279333269,6
701.12741448516,6
716.40360888787,6
731.67443863079,6
746.78440312086,6
762.14079268477,6
777.23499705646,6
792.51539605979,6
807.71956107857,6
822.95139758444,6
838.09408745234,6
853.38669750552,6
868.59945291075,6
883.92244685845,6
898.92662514616,6
914.04003445742,6
929.2859850132,6
944.65923128796,6
959.80102423317,6
974.98457264981,6
990.21088842106,6
1005.447512697,6
1020.5270107066,6
1035.635364695,6
1051.0266849755,6
1066.207528463,6
1081.4843804091,6
1096.7818800409,6
1112.0695400205,6
1127.4585536762,6
1142.7375142662,6
1158.0668475994,6
1173.3490336993,6
1188.6396534628,6
1203.9206277227,6
1219.3129645344,6
1234.3050441686,6
1249.7146729183,6
1265.0292173873,6
1280.2519398194,6
1295.4511462026,6
1310.5071532401,6
1325.7889425351,6
1341.1000575743,6
1356.1914931483,6
1371.5305699149,6
1386.6825704716,6
1402.1361368055,6
1417.4000429773,6
1432.3870320339,6
1447.6082878107,6
1462.770377179,6
1477.9517231784,6
1493.1853370551,6
1508.460032926,6
1523.8601498139,6
1539.3040236801,6
1554.4357811158,6
1569.7322322731,6
1585.0915933656,6
1600.2727731649,6
1615.5951681427,6
1630.9967236188,6
1646.1676968639,6
1661.4678191898,6
1676.6123956951,6
1691.948407997,6
1707.0953861172,6
1722.2595945804,6
1737.3112624443,6
1752.5913724281,6
1767.9779532131,6
1783.3102668365,6
1798.5460637478,6
1813.945953204,6
1829.3128930739,6
1844.5596885274,6
1859.9527137106,6
1875.0912585754,6
1890.2393896636,6
1905.6132918648,6
-1,-1
