"Project:","Unnamed Project"
"User:","Rockwell Automation"
"Data item:","Record 28"
"Run date:",06/24/2024
"Options:",YDT   ,1

Time,Observation
43.985991953838,1
59.319725049249,2
74.566607847043,3
89.785162492702,4
104.9713730039,5
120.35104610285,6
135.66294942624,7
150.91318271023,8
166.25317368347,9
181.74045013571,10
197.35132366299,11
212.44323066657,12
227.95412398342,13
243.35228404473,14
258.37347429732,15
273.60097013335,16
288.92243803383,17
304.10719057164,18
319.61271173542,19
334.88958850998,20
350.17874912948,21
365.4165921091,22
380.79281708485,23
395.97733849328,24
411.26982159986,25
426.61275704277,26
441.87739266673,27
457.25200505443,28
472.31250868066,29
487.54188972163,30
502.68967144233,31
517.85316265767,32
533.09078947549,33
548.09389130483,34
563.48289024091,35
578.70023964652,36
593.86691956251,37
609.08756473913,38
624.49720410292,39
639.59942165963,40
654.93389098951,41
670.34863289195,42
685.77279333269,43
701.12741448516,44
716.40360888787,45
731.67443863079,46
746.78440312086,47
762.14079268477,48
777.23499705646,49
792.51539605979,50
807.71956107857,51
822.95139758444,52
838.09408745234,53
853.38669750552,54
868.59945291075,55
883.92244685845,56
898.92662514616,57
914.04003445742,58
929.2859850132,59
944.65923128796,60
959.80102423317,61
974.98457264981,62
990.21088842106,63
1005.447512697,64
1020.5270107066,65
1035.635364695,66
1051.0266849755,67
1066.207528463,68
1081.4843804091,69
1096.7818800409,70
1112.0695400205,71
1127.4585536762,72
1142.7375142662,73
1158.0668475994,74
1173.3490336993,75
1188.6396534628,76
1203.9206277227,77
1219.3129645344,78
1234.3050441686,79
1249.7146729183,80
1265.0292173873,81
1280.2519398194,82
1295.4511462026,83
1310.5071532401,84
1325.7889425351,85
1341.1000575743,86
1356.1914931483,87
1371.5305699149,88
1386.6825704716,89
1402.1361368055,90
1417.4000429773,91
1432.3870320339,92
1447.6082878107,93
1462.770377179,94
1477.9517231784,95
1493.1853370551,96
1508.460032926,97
1523.8601498139,98
1539.3040236801,99
1554.4357811158,100
1569.7322322731,101
1585.0915933656,102
1600.2727731649,103
1615.5951681427,104
1630.9967236188,105
1646.1676968639,106
1661.4678191898,107
1676.6123956951,108
1691.948407997,109
1707.0953861172,110
1722.2595945804,111
1737.3112624443,112
1752.5913724281,113
1767.9779532131,114
1783.3102668365,115
1798.5460637478,116
1813.945953204,117
1829.3128930739,118
1844.5596885274,119
1859.9527137106,120
1875.0912585754,121
1890.2393896636,122
1905.6132918648,123
-1,-1
