"Project:","Unnamed Project"
"User:","Rockwell Automation"
"Data item:","Record 17"
"Run date:",06/24/2024
"Options:",YDT   ,1

Time,Observation
9.6460744407968,3
15.615886448707,3
21.309223296778,3
27.030814530916,3
38.918426270665,3
55.264035374362,3
61.216524112991,3
67.328173474993,3
73.205053475361,3
79.210986226983,3
85.062930212511,3
92.304315403001,3
98.330413106205,3
104.08847537242,3
110.11626683425,3
115.9360895661,3
121.71031410768,3
127.53484365354,3
133.26129372586,3
138.91604543808,3
144.92278225666,3
152.50455618748,3
158.29142913916,3
164.05383677646,3
169.72397106141,3
185.93955296877,3
201.34411735988,3
207.00642546681,3
212.88087553444,3
218.69043533362,3
226.33796373389,3
231.99972734301,3
237.65483088864,3
243.62817728736,3
249.63342560277,3
255.57241851816,3
272.22027100457,3
278.14892585227,3
284.01231666082,3
291.15802607613,3
298.2361915093,3
315.60300701543,3
330.98301299289,3
336.78127031335,3
342.46198056047,3
348.20403135117,3
365.50566667196,3
371.34537173206,3
377.04252137708,3
382.88922324969,3
393.42530121356,3
413.74651074045,3
419.47390774649,3
425.50039527102,3
434.56450070042,3
440.27714532366,3
445.97015702266,3
451.64467020158,3
457.36083081808,3
482.65818509838,3
488.62868185818,3
494.46652746361,3
500.37897878895,3
506.26001396739,3
533.535467548,3
579.77084337249,3
585.59581701161,3
591.61513753841,3
597.60916792624,3
603.59923694518,3
609.32134743175,3
615.27352742929,3
621.02271235821,3
626.71152577495,3
632.65261695326,3
638.58007612945,3
653.91519919673,3
659.88905760925,3
665.57251419846,3
671.24076528276,3
677.1453438834,3
682.92351551796,3
688.90619053473,3
694.89926204347,3
700.80702696206,3
706.77678298638,3
712.60232025449,3
718.53347636266,3
724.56269419829,3
730.490245963,3
736.40830224707,3
742.11034024239,3
747.93385536459,3
753.65591317002,3
759.37723955487,3
776.55822378213,3
782.44570263031,3
788.26900692442,3
797.51001164758,3
803.42532532738,3
809.14128529731,3
840.35726820837,3
846.11757236241,3
852.04244696503,3
863.32820450201,3
869.02969234335,3
878.41190696801,3
905.80836816121,3
913.47991652743,3
919.28761105909,3
925.21586025841,3
930.96633858984,3
936.97581984634,3
942.8398834232,3
948.70037552566,3
954.56604330653,3
960.5442545035,3
966.39211733889,3
972.299266274,3
978.8216297392,3
984.71439705358,3
990.63387892746,3
996.40822568646,3
1002.3535879377,3
1008.1739416426,3
1014.0249489826,3
1019.6952168879,3
1025.3902561375,3
1031.1115812256,3
1037.0364110427,3
1044.4935139549,3
1053.0713018905,3
1062.4828841132,3
1068.2758663317,3
1073.987381092,3
1079.7005956221,3
1085.4559598935,3
1099.5243275549,3
1105.4142157212,3
1111.1647557314,3
1116.9187090787,3
1122.8607639783,3
1128.5288091707,3
1134.2194821775,3
1140.1517984679,3
1145.8441728168,3
1151.6472364855,3
1159.1137197023,3
1164.8188818605,3
1176.0761022118,3
1183.9467446202,3
1194.5395389109,3
1200.5550159815,3
1206.3355842479,3
1212.3512783838,3
1218.101545233,3
1224.0795916631,3
1230.0905129708,3
1235.7567727683,3
1241.5944397992,3
1247.5311572058,3
1253.5202257242,3
1260.2768495525,3
1265.9494558147,3
1271.8928770078,3
1277.7798255517,3
1283.4991682402,3
1289.3316522398,3
1295.1724347533,3
1301.1089074393,3
1306.8667559167,3
1335.796334917,3
1341.5622368776,3
1365.1873495453,3
1371.1864792208,3
1376.9641606481,3
1382.8732548049,3
1388.852864466,3
1394.6628599118,3
1400.6572637658,3
1406.3075174138,3
1412.1945132628,3
1420.7523497889,3
1429.3890889842,3
1457.2172049534,3
1462.9070774317,3
1501.5145185901,3
1512.3899113455,3
1518.2065098181,3
1524.168781909,3
1530.3594954445,3
1541.958456192,3
1547.9365792876,3
1553.8673207181,3
1587.5961765954,3
1593.4082780905,3
1599.3397431279,3
1605.3270533514,3
1611.0510158694,3
1616.9456870453,3
1633.797435942,3
1646.2725916144,3
1653.0571999403,3
1674.9959950313,3
1680.9788136818,3
1686.9684474419,3
1692.8488255606,3
1698.811579131,3
1704.6903314039,3
1710.382895407,3
1716.0578820796,3
1721.9459905075,3
1727.8065877377,3
1733.7735074179,3
1739.6236628432,3
1745.3331467076,3
1751.2946641103,3
1756.9998465967,3
1762.8108680176,3
1768.6188519299,3
1774.4005665766,3
1780.1371213367,3
1786.0586524901,3
1791.9905662866,3
1797.9374836707,3
1803.9626783262,3
1809.8721292053,3
1815.650027889,3
1821.5660162494,3
1827.2633903978,3
1841.0514514921,3
1849.7003558935,3
1855.3582867305,3
1861.343779233,3
1867.0473036236,3
1872.8923099751,3
1880.5530259974,3
1886.2075281273,3
1891.8600674114,3
1897.6219839187,3
1903.4877310124,3
1909.4290168103,3
1915.2004380624,3
-1,-1
